년,월,일,시,SO2,NO2,CO,O3,PM10
2014,10,15,18,0.005,0.026,0.4,0.042,29
2014,10,15,19,0.004,0.029,0.4,0.04,35
2014,10,15,20,0.004,0.027,0.4,0.038,28
2014,10,15,21,0.004,0.03,0.4,0.034,37
2014,10,15,22,0.004,0.055,0.5,0.012,34
2014,10,15,23,0.004,0.065,0.6,0.003,36
2014,10,15,24,0.004,0.063,0.6,0.003,39
2014,10,16,1,0.004,0.062,0.5,0.002,34
2014,10,16,2,0.004,0.055,0.5,0.005,30
2014,10,16,3,0.004,0.046,0.5,0.011,32
2014,10,16,4,0.004,0.035,0.5,0.02,29
2014,10,16,5,0.004,0.027,0.4,0.028,27
2014,10,16,6,0.004,0.026,0.5,0.031,32
2014,10,16,7,0.004,0.033,0.5,0.025,33
2014,10,16,8,0.003,0.039,0.5,0.013,28
2014,10,16,9,0.004,0.041,0.6,0.01,34
2014,10,16,10,0.004,0.05,0.6,0.009,33
2014,10,16,11,0.005,0.045,0.7,0.013,36
2014,10,16,12,0.005,0.014,0.5,0.031,65
2014,10,16,13,0.004,0.006,0.3,0.038,57
2014,10,16,14,0.004,0.007,0.3,0.036,57
2014,10,16,15,0.003,0.011,0.3,0.034,62
2014,10,16,16,0.004,0.011,0.3,0.035,65
2014,10,16,17,0.004,0.011,0.2,0.034,55
2014,10,16,18,0.003,0.014,0.2,0.032,46
2014,10,16,19,0.004,0.022,0.3,0.024,47
2014,10,16,20,0.004,0.02,0.3,0.024,41
2014,10,16,21,0.004,0.019,0.3,0.023,39
2014,10,16,22,0.004,0.016,0.3,0.025,32
2014,10,16,23,0.004,0.02,0.3,0.023,39
2014,10,16,24,0.004,0.022,0.3,0.021,34
2014,10,17,1,0.004,0.033,0.4,0.013,36
2014,10,17,2,0.005,0.039,0.6,0.003,44
2014,10,17,3,0.004,0.037,0.6,0.003,43
2014,10,17,4,0.004,0.033,0.6,0.003,39
2014,10,17,5,0.004,0.03,0.5,0.003,35
2014,10,17,6,0.004,0.03,0.6,0.003,35
2014,10,17,7,0.004,0.03,0.6,0.003,37
2014,10,17,8,0.005,0.029,0.5,0.003,31
2014,10,17,9,0.005,0.028,0.6,0.005,37
2014,10,17,10,0.005,0.03,0.6,0.007,43
2014,10,17,11,0.005,0.032,0.6,0.01,51
2014,10,17,12,0.005,0.041,0.6,0.011,52
2014,10,17,13,0.004,0.033,0.5,0.02,38
2014,10,17,14,0.005,0.032,0.5,0.023,38
2014,10,17,17,0.006,0.03,0.4,0.031,38
2014,10,17,18,0.005,0.034,0.5,0.026,25
2014,10,17,19,0.005,0.041,0.6,0.023,29
2014,10,17,20,0.004,0.051,0.7,0.015,32
2014,10,17,21,0.005,0.066,1,0.004,31
2014,10,17,22,0.005,0.061,1,0.003,49
2014,10,17,23,0.005,0.056,0.8,0.003,49
2014,10,17,24,0.005,0.052,0.8,0.003,48
2014,10,18,1,0.005,0.048,0.7,0.003,39
2014,10,18,2,0.004,0.046,0.6,0.002,36
2014,10,18,3,0.004,0.042,0.7,0.003,35
2014,10,18,4,0.004,0.038,0.5,0.003,32
2014,10,18,5,0.004,0.039,0.6,0.002,26
2014,10,18,6,0.003,0.036,0.5,0.003,32
2014,10,18,7,0.003,0.033,0.5,0.004,23
2014,10,18,8,0.004,0.032,0.5,0.004,31
2014,10,18,9,0.004,0.031,0.5,0.005,28
2014,10,18,10,0.005,0.033,0.6,0.005,29
2014,10,18,11,0.006,0.038,0.6,0.007,51
2014,10,18,12,0.006,0.042,0.7,0.01,45
2014,10,18,13,0.004,0.026,0.5,0.027,34
2014,10,18,14,0.004,0.032,0.5,0.028,25
2014,10,18,15,0.004,0.036,0.6,0.027,46
2014,10,18,16,0.005,0.042,0.6,0.028,56
2014,10,18,17,0.005,0.052,0.7,0.025,64
2014,10,18,18,0.005,0.057,0.6,0.018,61
2014,10,18,19,0.005,0.077,0.9,0.006,63
2014,10,18,20,0.005,0.077,1,0.004,67
2014,10,18,21,0.005,0.069,1,0.003,70
2014,10,18,22,0.005,0.062,1,0.003,76
2014,10,18,23,0.005,0.061,1.1,0.003,73
2014,10,18,24,0.005,0.055,0.9,0.003,70
2014,10,19,1,0.004,0.049,0.7,0.003,56
2014,10,19,2,0.004,0.044,0.6,0.003,51
2014,10,19,3,0.004,0.04,0.6,0.003,52
2014,10,19,4,0.004,0.038,0.7,0.002,47
2014,10,19,5,0.004,0.03,0.6,0.006,53
2014,10,19,6,0.004,0.028,0.6,0.007,61
2014,10,19,7,0.004,0.028,0.6,0.006,51
2014,10,19,8,0.004,0.028,0.6,0.005,44
2014,10,19,9,0.004,0.025,0.5,0.009,43
2014,10,19,10,0.005,0.026,0.5,0.012,39
2014,10,19,11,0.005,0.026,0.5,0.019,50
2014,10,19,12,0.005,0.021,0.6,0.036,55
2014,10,19,13,0.005,0.021,0.7,0.043,58
2014,10,19,14,0.004,0.029,0.6,0.042,66
2014,10,19,15,0.005,0.032,0.5,0.047,84
2014,10,19,16,0.005,0.03,0.5,0.052,80
2014,10,19,17,0.005,0.035,0.5,0.049,73
2014,10,19,18,0.005,0.062,0.7,0.021,79
2014,10,19,19,0.005,0.075,0.8,0.006,81
2014,10,19,20,0.006,0.073,0.8,0.009,88
2014,10,19,21,0.008,0.066,0.8,0.017,100
2014,10,19,22,0.007,0.074,0.8,0.005,93
2014,10,19,23,0.006,0.072,0.8,0.003,87
2014,10,19,24,0.006,0.069,0.9,0.003,86
2014,10,20,1,0.005,0.055,0.7,0.003,81
2014,10,20,2,0.005,0.044,0.7,0.008,86
2014,10,20,3,0.005,0.025,0.6,0.027,75
2014,10,20,4,0.005,0.016,0.5,0.033,74
2014,10,20,5,0.005,0.019,0.6,0.024,65
2014,10,20,6,0.005,0.018,0.5,0.027,53
2014,10,20,7,0.005,0.026,0.6,0.019,45
2014,10,20,8,0.005,0.035,0.6,0.012,40
2014,10,20,9,0.005,0.035,0.7,0.011,32
2014,10,20,10,0.005,0.03,0.5,0.015,31
2014,10,20,11,0.005,0.028,0.6,0.018,18
2014,10,20,12,0.005,0.029,0.6,0.018,15
2014,10,20,13,0.005,0.029,0.6,0.018,14
2014,10,20,19,0.004,0.044,0.9,0.005,5
2014,10,20,20,0.004,0.04,0.9,0.003,7
2014,10,20,21,0.004,0.039,1,0.003,6
2014,10,20,22,0.004,0.029,0.9,0.007,11
2014,10,20,23,0.004,0.025,0.9,0.013,18
2014,10,20,24,0.004,0.023,0.9,0.013,17
2014,10,21,1,0.004,0.021,0.8,0.014,18
2014,10,21,2,0.004,0.017,0.6,0.017,8
2014,10,21,3,0.004,0.015,0.5,0.018,12
2014,10,21,4,0.004,0.012,0.5,0.019,11
2014,10,21,5,0.004,0.01,0.4,0.021,10
2014,10,21,6,0.004,0.013,0.4,0.017,7
2014,10,21,7,0.004,0.015,0.4,0.018,11
2014,10,21,8,0.004,0.024,0.4,0.016,6
2014,10,21,9,0.004,0.029,0.4,0.017,9
2014,10,21,10,0.004,0.018,0.3,0.027,9
2014,10,21,11,0.004,0.023,0.4,0.027,9
2014,10,21,12,0.004,0.018,0.5,0.023,15
2014,10,21,13,0.004,0.015,0.4,0.024,6
2014,10,21,14,0.004,0.019,0.4,0.021,5
2014,10,21,15,0.004,0.019,0.4,0.02,7
2014,10,21,16,0.004,0.018,0.3,0.02,10
2014,10,21,18,0.004,0.016,0.3,0.024,10
2014,10,21,19,0.003,0.018,0.3,0.022,5
2014,10,21,20,0.004,0.019,0.3,0.021,8
2014,10,21,21,0.004,0.01,0.3,0.031,5
2014,10,21,22,0.004,0.011,0.3,0.033,5
2014,10,21,23,0.003,0.015,0.3,0.028,6
2014,10,21,24,0.003,0.019,0.4,0.022,6
2014,10,22,1,0.003,0.007,0.3,0.029,12
2014,10,22,2,0.003,0.006,0.3,0.031,6
2014,10,22,3,0.002,0.005,0.3,0.035,11
2014,10,22,4,0.002,0.004,0.3,0.035,9
2014,10,22,5,0.002,0.006,0.3,0.033,12
2014,10,22,6,0.002,0.009,0.3,0.029,15
2014,10,22,7,0.002,0.02,0.3,0.021,16
2014,10,22,8,0.003,0.025,0.3,0.016,16
2014,10,22,9,0.003,0.023,0.4,0.017,17
2014,10,22,10,0.002,0.016,0.4,0.023,15
2014,10,22,11,0.002,0.012,0.4,0.028,20
2014,10,22,12,0.002,0.01,0.4,0.032,16
2014,10,22,13,0.002,0.007,0.4,0.036,16
2014,10,22,14,0.003,0.008,0.4,0.038,21
2014,10,22,15,0.003,0.013,0.4,0.032,17
2014,10,22,16,0.003,0.012,0.3,0.031,14
2014,10,22,17,0.003,0.019,0.3,0.025,16
2014,10,22,18,0.003,0.026,0.4,0.016,19
2014,10,22,19,0.003,0.027,0.4,0.012,21
2014,10,22,20,0.002,0.022,0.4,0.015,18
2014,10,22,21,0.002,0.018,0.3,0.019,20
2014,10,22,22,0.002,0.018,0.4,0.019,22
2014,10,22,23,0.003,0.025,0.4,0.012,16
2014,10,22,24,0.003,0.016,0.3,0.017,18
2014,10,23,1,0.002,0.023,0.4,0.012,14
2014,10,23,2,0.003,0.019,0.3,0.012,22
2014,10,23,3,0.003,0.016,0.3,0.014,17
2014,10,23,4,0.003,0.015,0.3,0.014,17
2014,10,23,5,0.003,0.016,0.3,0.012,18
2014,10,23,6,0.003,0.018,0.4,0.007,17
2014,10,23,7,0.003,0.02,0.4,0.005,14
2014,10,23,8,0.003,0.02,0.4,0.004,20
2014,10,23,9,0.003,0.019,0.5,0.005,16
2014,10,23,10,0.004,0.02,0.4,0.007,24
2014,10,23,11,0.004,0.02,0.5,0.008,24
2014,10,23,12,0.004,0.024,0.6,0.009,30
2014,10,23,13,0.003,0.021,0.5,0.021,26
2014,10,23,14,0.003,0.022,0.4,0.026,21
2014,10,23,15,0.003,0.031,0.4,0.022,23
2014,10,23,16,0.003,0.035,0.5,0.018,27
2014,10,23,17,0.003,0.04,0.4,0.023,29
2014,10,23,18,0.004,0.039,0.5,0.035,39
2014,10,23,19,0.006,0.046,0.6,0.037,41
2014,10,23,20,0.006,0.063,0.7,0.021,42
2014,10,23,21,0.005,0.072,0.9,0.004,37
2014,10,23,22,0.006,0.061,0.9,0.003,53
2014,10,23,23,0.005,0.054,0.9,0.003,57
2014,10,23,24,0.005,0.05,0.7,0.002,51
2014,10,24,1,0.004,0.046,0.7,0.002,42
2014,10,24,2,0.004,0.04,0.6,0.002,35
2014,10,24,3,0.004,0.037,0.6,0.003,34
2014,10,24,4,0.004,0.035,0.6,0.003,30
2014,10,24,5,0.004,0.03,0.6,0.003,30
2014,10,24,6,0.004,0.027,0.5,0.004,28
2014,10,24,7,0.004,0.027,0.5,0.002,28
2014,10,24,8,0.004,0.026,0.5,0.003,27
2014,10,24,9,0.005,0.026,0.6,0.004,29
2014,10,24,10,0.005,0.029,0.7,0.005,31
2014,10,24,11,0.005,0.032,0.7,0.006,61
2014,10,24,12,0.005,0.037,0.8,0.007,45
2014,10,24,13,0.006,0.04,0.8,0.013,47
2014,10,24,14,0.005,0.033,0.5,0.029,46
2014,10,24,15,0.006,0.034,0.5,0.027,39
2014,10,24,16,0.005,0.038,0.5,0.028,38
2014,10,24,17,0.005,0.042,0.5,0.026,43
2014,10,24,18,0.005,0.051,0.6,0.022,38
2014,10,24,19,0.004,0.066,0.6,0.008,40
2014,10,24,20,0.005,0.069,0.8,0.004,45
2014,10,24,22,0.005,0.064,1,0.003,74
2014,10,24,23,0.005,0.057,0.9,0.002,68
2014,10,24,24,0.005,0.054,0.9,0.002,63
2014,10,25,1,0.004,0.049,0.8,0.002,58
2014,10,25,2,0.004,0.043,0.8,0.002,55
2014,10,25,3,0.003,0.04,0.7,0.002,53
2014,10,25,4,0.004,0.035,0.6,0.003,47
2014,10,25,5,0.004,0.031,0.6,0.002,53
2014,10,25,6,0.003,0.027,0.6,0.005,60
2014,10,25,7,0.004,0.029,0.5,0.004,47
2014,10,25,8,0.004,0.031,0.5,0.004,41
2014,10,25,9,0.004,0.035,0.6,0.004,40
2014,10,25,10,0.005,0.035,0.7,0.004,48
2014,10,25,11,0.005,0.042,0.8,0.006,50
2014,10,25,12,0.006,0.046,0.8,0.009,60
2014,10,25,13,0.005,0.037,0.7,0.027,48
2014,10,25,14,0.005,0.036,0.6,0.034,53
2014,10,25,16,0.005,0.045,0.7,0.028,62
2014,10,25,17,0.006,0.045,0.5,0.033,50
2014,10,25,18,0.006,0.053,0.5,0.021,44
2014,10,25,19,0.006,0.067,0.7,0.009,45
2014,10,25,20,0.006,0.068,0.7,0.003,45
2014,10,25,21,0.005,0.062,0.8,0.002,42
2014,10,25,22,0.005,0.059,0.8,0.002,67
2014,10,25,23,0.005,0.054,0.8,0.002,68
2014,10,25,24,0.004,0.05,0.9,0.002,58
2014,10,26,1,0.004,0.045,0.9,0.002,61
2014,10,26,2,0.004,0.04,0.8,0.002,56
2014,10,26,3,0.004,0.037,0.6,0.002,50
2014,10,26,4,0.003,0.034,0.6,0.003,49
2014,10,26,5,0.003,0.032,0.6,0.002,52
2014,10,26,6,0.004,0.03,0.5,0.002,60
2014,10,26,7,0.004,0.032,0.5,0.002,48
2014,10,26,8,0.004,0.03,0.5,0.003,39
2014,10,26,9,0.004,0.029,0.5,0.005,34
2014,10,26,10,0.005,0.031,0.6,0.006,37
2014,10,26,11,0.005,0.034,0.6,0.007,42
2014,10,26,12,0.006,0.036,0.6,0.01,40
2014,10,26,13,0.006,0.029,0.5,0.023,32
2014,10,26,14,0.005,0.021,0.4,0.041,28
2014,10,26,15,0.005,0.018,0.4,0.044,25
2014,10,26,16,0.004,0.021,0.4,0.042,27
2014,10,26,17,0.005,0.019,0.4,0.042,28
2014,10,26,18,0.004,0.017,0.5,0.043,36
2014,10,26,19,0.004,0.026,0.5,0.035,42
2014,10,26,20,0.004,0.033,0.6,0.024,42
2014,10,26,21,0.003,0.026,0.7,0.026,42
2014,10,26,22,0.003,0.017,0.8,0.032,73
2014,10,26,23,0.003,0.013,0.6,0.028,57
2014,10,26,24,0.003,0.011,0.4,0.03,52
2014,10,27,1,0.003,0.009,0.4,0.03,44
2014,10,27,2,0.004,0.01,0.3,0.028,49
2014,10,27,3,0.004,0.007,0.3,0.03,43
2014,10,27,4,0.004,0.006,0.4,0.03,39
2014,10,27,5,0.004,0.006,0.4,0.028,41
2014,10,27,6,0.004,0.012,0.4,0.024,39
2014,10,27,7,0.004,0.021,0.4,0.017,33
2014,10,27,8,0.004,0.03,0.3,0.01,35
2014,10,27,9,0.004,0.023,0.3,0.012,30
2014,10,27,10,0.005,0.023,0.4,0.014,27
2014,10,27,11,0.004,0.02,0.5,0.017,35
2014,10,27,12,0.004,0.019,0.4,0.019,29
2014,10,27,13,0.004,0.013,0.4,0.027,34
2014,10,27,14,0.004,0.016,0.4,0.027,25
2014,10,27,15,0.005,0.028,0.3,0.025,35
2014,10,27,16,0.004,0.024,0.3,0.026,41
2014,10,27,17,0.004,0.022,0.3,0.032,35
2014,10,27,18,0.004,0.024,0.4,0.03,45
2014,10,27,19,0.004,0.023,0.5,0.028,58
2014,10,27,20,0.004,0.029,0.6,0.024,66
2014,10,27,21,0.004,0.04,0.6,0.016,77
2014,10,27,22,0.004,0.046,0.5,0.008,76
2014,10,27,23,0.004,0.031,0.4,0.014,71
2014,10,27,24,0.004,0.045,0.5,0.009,64
2014,10,28,1,0.005,0.046,0.6,0.003,68
2014,10,28,2,0.004,0.042,0.6,0.004,63
2014,10,28,3,0.004,0.039,0.6,0.003,68
2014,10,28,4,0.004,0.036,0.6,0.005,60
2014,10,28,5,0.004,0.033,0.6,0.006,61
2014,10,28,6,0.004,0.032,0.6,0.003,65
2014,10,28,7,0.004,0.031,0.6,0.003,58
2014,10,28,8,0.003,0.029,0.5,0.006,56
2014,10,28,9,0.005,0.034,0.7,0.005,58
2014,10,28,10,0.005,0.032,0.6,0.008,65
2014,10,28,11,0.005,0.032,0.6,0.011,67
2014,10,28,12,0.005,0.03,0.5,0.018,61
2014,10,28,13,0.005,0.037,0.6,0.015,74
2014,10,28,14,0.005,0.037,0.5,0.017,69
2014,10,28,15,0.005,0.036,0.5,0.02,65
2014,10,28,16,0.004,0.034,0.5,0.027,44
2014,10,28,17,0.004,0.048,0.5,0.019,49
2014,10,28,18,0.004,0.061,0.6,0.01,59
2014,10,28,19,0.005,0.065,0.9,0.005,51
2014,10,28,20,0.006,0.072,0.9,0.004,69
2014,10,28,21,0.008,0.072,0.8,0.005,73
2014,10,28,22,0.007,0.072,1,0.003,79
2014,10,28,23,0.007,0.068,1,0.003,78
2014,10,28,24,0.007,0.063,1,0.004,73
2014,10,29,1,0.005,0.055,0.9,0.003,68
2014,10,29,2,0.005,0.052,0.8,0.003,62
2014,10,29,3,0.005,0.053,0.8,0.003,55
2014,10,29,4,0.004,0.049,0.7,0.003,50
2014,10,29,5,0.004,0.046,0.7,0.003,54
2014,10,29,6,0.004,0.041,0.6,0.003,53
2014,10,29,7,0.004,0.041,0.6,0.003,48
2014,10,29,8,0.005,0.039,0.6,0.003,48
2014,10,29,9,0.005,0.037,0.6,0.005,44
2014,10,29,10,0.005,0.039,0.7,0.006,55
2014,10,29,11,0.005,0.038,0.7,0.008,54
2014,10,29,12,0.005,0.043,0.7,0.012,57
2014,10,29,13,0.005,0.052,0.8,0.016,58
2014,10,29,14,0.005,0.053,0.7,0.017,69
2014,10,29,15,0.004,0.052,0.6,0.021,52
2014,10,29,16,0.004,0.063,0.6,0.017,46
2014,10,29,17,0.004,0.066,0.6,0.013,44
2014,10,29,18,0.006,0.083,0.9,0.005,57
2014,10,29,19,0.007,0.084,1,0.003,66
2014,10,29,20,0.007,0.085,1.3,0.004,67
2014,10,29,21,0.008,0.081,1.3,0.003,64
2014,10,29,22,0.007,0.075,1.1,0.003,78
2014,10,29,23,0.007,0.071,1.1,0.003,72
2014,10,29,24,0.007,0.066,0.9,0.003,65
2014,10,30,1,0.005,0.063,0.9,0.003,62
2014,10,30,2,0.006,0.06,0.8,0.003,56
2014,10,30,3,0.005,0.055,0.7,0.003,46
2014,10,30,4,0.005,0.054,0.7,0.003,46
2014,10,30,5,0.005,0.051,0.7,0.003,40
2014,10,30,6,0.004,0.048,0.6,0.003,54
2014,10,30,7,0.005,0.048,0.6,0.003,48
2014,10,30,8,0.005,0.044,0.6,0.003,48
2014,10,30,9,0.006,0.044,0.7,0.005,43
2014,10,30,10,0.006,0.046,0.7,0.006,57
2014,10,30,11,0.006,0.046,0.7,0.007,61
2014,10,30,12,0.006,0.048,0.6,0.012,54
2014,10,30,13,0.005,0.055,0.7,0.011,57
2014,10,30,14,0.006,0.062,0.7,0.012,55
2014,10,30,15,0.006,0.075,0.8,0.009,70
2014,10,30,16,0.006,0.085,0.8,0.007,65
2014,10,30,17,0.007,0.098,0.9,0.005,72
2014,10,30,18,0.007,0.096,1.1,0.004,70
2014,10,30,19,0.008,0.096,1.1,0.004,58
2014,10,30,20,0.008,0.09,1.2,0.003,59
2014,10,30,21,0.008,0.089,1.2,0.003,78
2014,10,30,22,0.009,0.087,1.3,0.004,109
2014,10,30,23,0.008,0.083,1.3,0.004,106
2014,10,30,24,0.008,0.08,1.3,0.003,88
2014,10,31,1,0.007,0.073,1.1,0.003,75
2014,10,31,2,0.006,0.072,1.2,0.003,73
2014,10,31,3,0.005,0.066,0.9,0.003,72
2014,10,31,4,0.004,0.061,0.9,0.003,62
2014,10,31,5,0.004,0.061,0.9,0.003,64
2014,10,31,6,0.005,0.058,0.9,0.003,61
2014,10,31,7,0.004,0.055,0.8,0.003,60
2014,10,31,8,0.005,0.057,0.8,0.003,51
2014,10,31,9,0.005,0.052,0.8,0.003,55
2014,10,31,10,0.005,0.047,0.8,0.005,50
2014,10,31,11,0.005,0.05,0.9,0.006,63
2014,10,31,12,0.005,0.054,0.9,0.005,78
2014,10,31,13,0.005,0.053,0.8,0.005,67
2014,10,31,14,0.005,0.055,0.7,0.007,59
2014,10,31,15,0.004,0.033,0.5,0.023,42
2014,10,31,16,0.003,0.031,0.4,0.028,24
2014,10,31,17,0.003,0.037,0.4,0.022,21
2014,10,31,18,0.003,0.038,0.4,0.022,18
2014,10,31,19,0.003,0.052,0.5,0.01,25
2014,10,31,20,0.003,0.05,0.5,0.008,28
2014,10,31,21,0.003,0.043,0.5,0.013,27
2014,10,31,22,0.003,0.039,0.5,0.013,27
2014,10,31,23,0.003,0.038,0.5,0.012,19
2014,10,31,24,0.003,0.026,0.4,0.023,22
2014,11,1,1,0.003,0.02,0.4,0.027,20
2014,11,1,2,0.004,0.018,0.5,0.028,26
2014,11,1,3,0.004,0.022,0.5,0.023,27
2014,11,1,4,0.004,0.031,0.5,0.018,24
2014,11,1,5,0.004,0.037,0.6,0.007,25
2014,11,1,6,0.004,0.035,0.5,0.011,25
2014,11,1,7,0.004,0.031,0.5,0.011,27
2014,11,1,8,0.005,0.043,0.8,0.006,29
2014,11,1,9,0.006,0.039,0.7,0.005,41
2014,11,1,10,0.006,0.039,0.6,0.01,38
2014,11,1,11,0.005,0.036,0.6,0.014,45
2014,11,1,12,0.005,0.045,0.7,0.013,34
2014,11,1,13,0.006,0.036,0.6,0.02,40
2014,11,1,14,0.005,0.033,0.5,0.028,36
2014,11,1,15,0.005,0.033,0.5,0.032,39
2014,11,1,16,0.005,0.026,0.4,0.041,45
2014,11,1,17,0.005,0.026,0.4,0.043,27
2014,11,1,18,0.005,0.041,0.5,0.03,44
2014,11,1,19,0.005,0.054,0.7,0.014,47
2014,11,1,20,0.005,0.049,0.7,0.019,67
2014,11,1,21,0.005,0.042,0.7,0.028,73
2014,11,1,22,0.005,0.035,0.7,0.031,72
2014,11,1,23,0.005,0.035,0.6,0.029,54
2014,11,1,24,0.005,0.035,0.6,0.027,46
2014,11,2,1,0.005,0.028,0.6,0.032,55
2014,11,2,2,0.004,0.021,0.7,0.044,72
2014,11,2,3,0.004,0.018,0.8,0.047,85
2014,11,2,4,0.004,0.015,0.9,0.053,106
2014,11,2,5,0.004,0.013,1.1,0.06,139
2014,11,2,6,0.004,0.012,1.2,0.061,155
2014,11,2,7,0.004,0.013,1,0.049,141
2014,11,2,8,0.004,0.015,0.9,0.036,101
2014,11,2,9,0.004,0.024,0.9,0.026,89
2014,11,2,10,0.005,0.021,0.7,0.025,64
2014,11,2,11,0.006,0.009,0.5,0.031,52
2014,11,2,12,0.006,0.008,0.4,0.035,42
2014,11,2,13,0.006,0.008,0.4,0.036,36
2014,11,2,14,0.005,0.007,0.3,0.038,38
2014,11,2,15,0.004,0.006,0.3,0.037,33
2014,11,2,16,0.004,0.006,0.3,0.037,28
2014,11,2,17,0.004,0.006,0.2,0.037,40
2014,11,2,18,0.004,0.008,0.2,0.036,37
2014,11,2,19,0.004,0.009,0.2,0.034,27
2014,11,2,20,0.004,0.008,0.2,0.034,29
2014,11,2,21,0.004,0.009,0.2,0.033,25
2014,11,2,22,0.004,0.007,0.2,0.033,34
2014,11,2,23,0.005,0.008,0.2,0.032,46
2014,11,2,24,0.005,0.009,0.2,0.032,49
2014,11,3,1,0.005,0.007,0.2,0.033,52
2014,11,3,2,0.005,0.005,0.3,0.033,53
2014,11,3,3,0.006,0.005,0.3,0.032,59
2014,11,3,4,0.006,0.005,0.3,0.032,62
2014,11,3,5,0.006,0.006,0.3,0.03,58
2014,11,3,6,0.006,0.01,0.3,0.025,56
2014,11,3,7,0.006,0.027,0.4,0.013,54
2014,11,3,8,0.006,0.035,0.5,0.004,51
2014,11,3,9,0.006,0.031,0.5,0.006,54
2014,11,3,10,0.006,0.023,0.4,0.012,45
2014,11,3,11,0.005,0.014,0.3,0.021,43
2014,11,3,12,0.005,0.009,0.3,0.027,34
2014,11,3,13,0.004,0.006,0.3,0.032,37
2014,11,3,14,0.005,0.008,0.3,0.032,31
2014,11,3,15,0.005,0.012,0.4,0.03,34
2014,11,3,16,0.005,0.015,0.4,0.029,38
2014,11,3,17,0.005,0.017,0.4,0.028,36
2014,11,3,18,0.005,0.022,0.4,0.023,31
2014,11,3,19,0.005,0.035,0.4,0.015,32
2014,11,3,20,0.005,0.037,0.5,0.011,39
2014,11,3,21,0.005,0.031,0.4,0.016,32
2014,11,3,22,0.005,0.029,0.4,0.016,35
2014,11,3,23,0.005,0.036,0.5,0.011,38
2014,11,3,24,0.006,0.043,0.7,0.003,39
2014,11,4,1,0.006,0.043,0.8,0.003,41
2014,11,4,2,0.005,0.042,0.8,0.003,41
2014,11,4,3,0.005,0.04,0.8,0.003,43
2014,11,4,4,0.005,0.034,0.7,0.003,35
2014,11,4,5,0.004,0.033,0.6,0.003,32
2014,11,4,6,0.004,0.032,0.5,0.003,33
2014,11,4,7,0.005,0.032,0.6,0.003,30
2014,11,4,8,0.004,0.032,0.6,0.003,35
2014,11,4,9,0.005,0.031,0.7,0.004,31
2014,11,4,10,0.005,0.032,0.7,0.006,44
2014,11,4,11,0.005,0.032,0.5,0.009,53
2014,11,4,12,0.006,0.037,0.5,0.01,47
2014,11,4,13,0.006,0.031,0.4,0.017,33
2014,11,4,14,0.005,0.034,0.4,0.017,29
2014,11,4,15,0.005,0.029,0.4,0.022,30
2014,11,4,16,0.005,0.034,0.4,0.026,28
2014,11,4,17,0.005,0.04,0.4,0.021,34
2014,11,4,18,0.006,0.051,0.5,0.01,37
2014,11,4,19,0.006,0.055,0.5,0.004,31
2014,11,4,20,0.006,0.046,0.5,0.007,24
2014,11,4,21,0.005,0.044,0.5,0.01,24
2014,11,4,22,0.005,0.055,0.7,0.004,32
2014,11,4,23,0.006,0.055,0.8,0.003,34
2014,11,4,24,0.006,0.052,0.8,0.003,49
2014,11,5,1,0.005,0.049,0.7,0.003,39
2014,11,5,2,0.004,0.045,0.7,0.003,33
2014,11,5,3,0.004,0.042,0.8,0.003,25
2014,11,5,4,0.004,0.04,0.8,0.003,34
2014,11,5,5,0.004,0.037,0.6,0.003,33
2014,11,5,6,0.003,0.035,0.6,0.002,27
2014,11,5,7,0.004,0.034,0.6,0.002,28
2014,11,5,8,0.004,0.034,0.6,0.003,27
2014,11,5,9,0.005,0.032,0.7,0.004,26
2014,11,5,10,0.005,0.033,0.8,0.005,34
2014,11,5,11,0.006,0.04,0.9,0.007,41
2014,11,5,15,0.005,0.031,0.5,0.022,39
2014,11,5,16,0.005,0.034,0.6,0.026,40
2014,11,5,17,0.005,0.04,0.5,0.022,42
2014,11,5,18,0.005,0.04,0.5,0.022,39
2014,11,5,19,0.005,0.046,0.6,0.017,38
2014,11,5,20,0.005,0.045,0.6,0.018,35
2014,11,5,21,0.005,0.052,0.6,0.01,35
2014,11,5,22,0.004,0.055,0.7,0.009,38
2014,11,5,23,0.005,0.062,0.9,0.003,54
2014,11,5,24,0.006,0.061,1,0.003,62
2014,11,6,1,0.006,0.057,0.9,0.003,57
2014,11,6,2,0.005,0.049,0.8,0.003,46
2014,11,6,3,0.005,0.049,0.8,0.003,46
2014,11,6,4,0.005,0.044,0.7,0.003,40
2014,11,6,5,0.005,0.044,0.8,0.003,40
2014,11,6,6,0.005,0.043,0.8,0.002,41
2014,11,6,7,0.005,0.043,0.8,0.003,56
2014,11,6,8,0.006,0.044,0.9,0.002,52
2014,11,6,9,0.006,0.043,1.2,0.003,46
2014,11,6,10,0.005,0.042,0.9,0.003,47
2014,11,6,11,0.006,0.043,0.8,0.004,50
2014,11,6,12,0.007,0.052,0.9,0.006,42
2014,11,6,13,0.008,0.058,0.9,0.011,55
2014,11,6,14,0.011,0.038,0.8,0.034,74
2014,11,6,18,0.008,0.028,0.7,0.037,88
2014,11,6,19,0.007,0.028,0.7,0.033,75
2014,11,6,20,0.007,0.03,0.7,0.032,76
2014,11,6,22,0.006,0.043,0.7,0.012,81
2014,11,6,23,0.006,0.047,0.7,0.006,79
2014,11,6,24,0.005,0.053,0.7,0.003,67
