사용월,버스노선번호,버스노선명,버스정류장명,승차인원,하차인원,작업일자
201512,2112,2112번(면목동~성북동),성북동주민센터.동구마케팅고,323,2603,20160308
201512,2112,2112번(면목동~성북동),삼선교.성북문화원,11038,4839,20160308
201512,2112,2112번(면목동~성북동),성북동주민센터.동구마케팅고,2227,2424,20160308
201512,2112,2112번(면목동~성북동),경신중고입구,2084,245,20160308
201512,2112,2112번(면목동~성북동),홍익대부속중고등학교입구,6579,191,20160308
201512,2112,2112번(면목동~성북동),성북초교,1496,145,20160308
201512,2112,2112번(면목동~성북동),성북구립미술관.쌍다리앞,5666,85,20160308
201512,2112,2112번(면목동~성북동),동방문화대학원대학교,2555,22,20160308
201512,2112,2112번(면목동~성북동),서울다원학교,4272,1345,20160308
201512,2112,2112번(면목동~성북동),동대문어린이집,4728,3037,20160308
201512,2112,2112번(면목동~성북동),촬영소사거리.동답초등학교,405,2829,20160308
201512,2112,2112번(면목동~성북동),답십리2동두산아파트,2183,2208,20160308
201512,2112,2112번(면목동~성북동),장안동근린공원,181,3342,20160308
201512,2112,2112번(면목동~성북동),신한은행장안동지점,1242,6504,20160308
201512,2112,2112번(면목동~성북동),새서울병원,1283,6713,20160308
201512,2112,2112번(면목동~성북동),장안동삼성쉐르빌아파트,1067,11569,20160308
201512,2112,2112번(면목동~성북동),경남호텔앞,253,6286,20160308
201512,2112,2112번(면목동~성북동),우리은행장안지점앞,1184,4261,20160308
201512,2112,2112번(면목동~성북동),장안동현대아파트앞,188,1337,20160308
201512,2112,2112번(면목동~성북동),답십리지구대,2019,1330,20160308
201512,2112,2112번(면목동~성북동),혜화역.동성중고(장면총리가옥),5373,3630,20160308
201512,2112,2112번(면목동~성북동),혜화역.마로니에공원,2427,7014,20160308
201512,2112,2112번(면목동~성북동),통신대(이화장),1444,5339,20160308
201512,2112,2112번(면목동~성북동),사가정역,344,4135,20160308
201512,2112,2112번(면목동~성북동),홈플러스면목동점,1751,1284,20160308
201512,2112,2112번(면목동~성북동),동대문어린이집,2509,3411,20160308
201512,2112,2112번(면목동~성북동),동대문구청앞,4489,1998,20160308
201512,2112,2112번(면목동~성북동),장안2동주민센터,564,1832,20160308
201512,2112,2112번(면목동~성북동),장안교앞,216,2084,20160308
201512,2112,2112번(면목동~성북동),홈플러스면목동점,1423,836,20160308
201512,2112,2112번(면목동~성북동),면목두산아파트2차,699,574,20160308
201512,2112,2112번(면목동~성북동),사가정역,6939,374,20160308
201512,2112,2112번(면목동~성북동),방약국앞,49,808,20160308
201512,2112,2112번(면목동~성북동),면목시장,468,511,20160308
201512,2112,2112번(면목동~성북동),지하철7호선사가정역,774,544,20160308
201512,2112,2112번(면목동~성북동),면남초등학교,583,364,20160308
201512,2112,2112번(면목동~성북동),혜화역.서울대병원입구,10221,2254,20160308
201512,2112,2112번(면목동~성북동),신답역,3975,3130,20160308
201512,2112,2112번(면목동~성북동),면남초등학교,248,579,20160308
201512,2112,2112번(면목동~성북동),방약국앞,1213,69,20160308
201512,2112,2112번(면목동~성북동),면목두산아파트2차,374,2142,20160308
201512,2112,2112번(면목동~성북동),중곡초등학교,1063,37,20160308
201512,2112,2112번(면목동~성북동),중곡초등학교,3,864,20160308
201512,2112,2112번(면목동~성북동),국민은행장안동지점,2750,6783,20160308
201512,2112,2112번(면목동~성북동),국민은행장안동지점,9703,4672,20160308
201512,2112,2112번(면목동~성북동),동경호텔앞,871,7016,20160308
201512,2112,2112번(면목동~성북동),휘경여중고휘경주공아파트,1241,1167,20160308
201512,2112,2112번(면목동~성북동),답십리2동한양아파트앞,1961,1657,20160308
201512,2112,2112번(면목동~성북동),답십리2동한양아파트앞,903,1505,20160308
201512,2112,2112번(면목동~성북동),동대문(흥인지문),3435,7422,20160308
201512,2112,2112번(면목동~성북동),원남동,1956,2511,20160308
201512,2112,2112번(면목동~성북동),신답역앞,2429,3118,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑구청사거리,18513,1984,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성원아파트경남아너스빌앞,13423,1675,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),국민은행망우동지점,4482,5702,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),충무아트홀.스포츠센터.중부소방서,1806,6663,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성동공업고등학교(무궁화회관),6351,896,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),지하철7호선상봉역,19767,5872,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동대문역사문화공원,9059,12255,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),사가정역,2964,23254,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑공영차고지(기점가상),1593,1297,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑공영차고지.신내역,4,2013,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑공영차고지.신내역,5945,8,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신내데시앙아파트,6,419,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),코스모타워,7088,6606,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),망우역.망우지구대,15195,4548,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),망우역.망우지구대,5306,8240,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성동구청,3157,7385,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동성프라자앞,974,7171,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑구청사거리,1176,15353,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성원아파트경남아너스빌앞,855,15604,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),국민은행망우동지점,5705,12003,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),지하철7호선상봉역,5523,9098,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),사가정역,449,2718,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),홈플러스면목동점,5193,7550,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),장안교은석초등학교,9393,4350,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),장안2동주민센터,17337,8771,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),배봉초등학교앞,9113,12171,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),전농동SK아파트,9251,7341,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),전농사거리,10017,9164,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),대한노인회동대문구지회,4028,4633,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동대문어린이집,5336,5246,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동대문구청앞,8015,6696,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),마장축산물시장,7752,4676,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),도선사거리,3082,4845,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),왕십리2동주민센터,7944,6343,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),상왕십리역,4681,3985,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),도로교통공단앞,1780,1147,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신당역.중앙시장앞,2211,6110,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),도로교통공단앞,571,4727,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),상왕십리역,1470,3150,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),도선사거리,3261,5793,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),마장축산물시장,7998,7602,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동대문구청앞,1088,6652,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),답십리역.동부시장,6580,19290,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),답십리1동희망샘교회앞,8904,3159,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),청솔우성아파트.답십리종합상가,11526,4667,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),전농사거리,4239,5130,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),전농동SK아파트,9639,8889,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),배봉초등학교앞,9078,7711,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),장안2동주민센터,9980,11926,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),장안교앞,4775,11647,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),홈플러스면목동점,6038,5063,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목두산아파트2차,3284,3117,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),사가정역,19467,1737,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동성프라자앞,12531,1642,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),지하철7호선사가정역,13970,5418,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),지하철7호선면목역,7418,6667,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),지하철7호선상봉역,8491,25147,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),지하철7호선면목역,13786,6126,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신내교회.신내데시앙아파트,7318,301,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신내교회.신내데시앙아파트,33,3124,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),망우역.상봉터미널,11192,6145,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),망우역.상봉터미널,5335,12655,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑공영차고지,747,46,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑공영차고지,5,2022,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),중랑공영차고지(가상),4,34,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),청계7가.동평화.청평화시장,7651,3497,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신답역,9590,5198,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목우체국.녹색병원,11036,5397,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목우체국.녹색병원,2368,6475,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면동초등학교,5236,3962,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면동초등학교,4388,4536,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목본동주민센터,3813,4521,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목본동주민센터,3917,3695,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목초등학교,2166,4051,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목초등학교,1960,5570,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),면목두산아파트2차,1834,10186,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),전농우체국앞,8471,4458,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),답십리초등학교앞,3114,4130,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),황물로사거리,1995,13234,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),동대문중학교,3271,3819,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신답역앞,4017,3148,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성동구청,18568,4305,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성동고등학교,7195,1402,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),성동고등학교,2527,7965,20160308
201512,2015,2015번(신내공영차고지~동대문운동장),신당역.중앙시장앞,16050,2704,20160308
201512,2014,2014번(성수동~동대문운동장),을지로6가.국립중앙의료원,1329,8357,20160308
201512,2014,2014번(성수동~동대문운동장),종로6가,14546,5282,20160308
201512,2014,2014번(성수동~동대문운동장),동대문역사문화공원,12384,2455,20160308
201512,2014,2014번(성수동~동대문운동장),종로5가,10704,13166,20160308
201512,2014,2014번(성수동~동대문운동장),방산시장.훈련원종합체육관,1707,6885,20160308
201512,2014,2014번(성수동~동대문운동장),충무아트홀.스포츠센터.중부소방서,3823,4691,20160308
201512,2014,2014번(성수동~동대문운동장),자양4동차고지(기점가상),4553,236,20160308
201512,2014,2014번(성수동~동대문운동장),코스모타워,8172,5921,20160308
201512,2014,2014번(성수동~동대문운동장),국민은행신자양지점,5287,1475,20160308
201512,2014,2014번(성수동~동대문운동장),성수1가1동새마을금고,3923,8352,20160308
201512,2014,2014번(성수동~동대문운동장),서울숲,4203,7135,20160308
201512,2014,2014번(성수동~동대문운동장),뚝도아리수정수센터수도박물관,3785,5109,20160308
201512,2014,2014번(성수동~동대문운동장),성수1가새마을금고,9531,2990,20160308
201512,2014,2014번(성수동~동대문운동장),영동대교,591,3355,20160308
201512,2014,2014번(성수동~동대문운동장),영동대교,7535,2717,20160308
201512,2014,2014번(성수동~동대문운동장),자양4동차고지,45,10308,20160308
201512,2014,2014번(성수동~동대문운동장),왕십리역,3272,9180,20160308
201512,2014,2014번(성수동~동대문운동장),왕십리역,9289,5302,20160308
201512,2014,2014번(성수동~동대문운동장),동대문역사문화공원,2024,986,20160308
201512,2014,2014번(성수동~동대문운동장),왕십리2동주민센터,8374,8188,20160308
201512,2014,2014번(성수동~동대문운동장),상왕십리역,3768,5462,20160308
201512,2014,2014번(성수동~동대문운동장),도로교통공단앞,1695,1721,20160308
201512,2014,2014번(성수동~동대문운동장),신당역.중앙시장앞,4696,5233,20160308
201512,2014,2014번(성수동~동대문운동장),도로교통공단앞,930,3946,20160308
201512,2014,2014번(성수동~동대문운동장),상왕십리역,1939,2758,20160308
201512,2014,2014번(성수동~동대문운동장),제민약국,642,2972,20160308
201512,2014,2014번(성수동~동대문운동장),제민약국,4003,1787,20160308
201512,2014,2014번(성수동~동대문운동장),성수동대호빌라입구,2366,3188,20160308
201512,2014,2014번(성수동~동대문운동장),성수동대호빌라입구,4553,2782,20160308
201512,2014,2014번(성수동~동대문운동장),신양초등학교앞,14758,1610,20160308
201512,2014,2014번(성수동~동대문운동장),천주교성수동성당앞,8304,1426,20160308
201512,2014,2014번(성수동~동대문운동장),천주교성수동성당앞,2292,8056,20160308
201512,2014,2014번(성수동~동대문운동장),자양4동주민센터앞,13,2177,20160308
201512,2014,2014번(성수동~동대문운동장),국민은행신자양지점,462,2840,20160308
201512,2014,2014번(성수동~동대문운동장),노룬산시장앞,7093,1726,20160308
201512,2014,2014번(성수동~동대문운동장),노룬산시장앞,1251,3365,20160308
201512,2014,2014번(성수동~동대문운동장),영동대교북단,1197,5616,20160308
201512,2014,2014번(성수동~동대문운동장),국민은행성수동지점,4429,6689,20160308
201512,2014,2014번(성수동~동대문운동장),국민은행성수동지점,9188,5483,20160308
201512,2014,2014번(성수동~동대문운동장),충무아트홀.스포츠센터.중부소방서,6183,5833,20160308
201512,2014,2014번(성수동~동대문운동장),서울숲지구대앞,4967,8839,20160308
201512,2014,2014번(성수동~동대문운동장),서울숲지구대앞,12974,4391,20160308
201512,2014,2014번(성수동~동대문운동장),성동구민종합체육센타,6113,3328,20160308
201512,2014,2014번(성수동~동대문운동장),성동구민종합체육센타,4485,5214,20160308
201512,2014,2014번(성수동~동대문운동장),서울숲,8499,2268,20160308
201512,2014,2014번(성수동~동대문운동장),성동교남단,4421,6046,20160308
201512,2014,2014번(성수동~동대문운동장),성동교남단,1905,4460,20160308
201512,2014,2014번(성수동~동대문운동장),뚝도아리수정수센터수도박물관,308,4020,20160308
201512,2014,2014번(성수동~동대문운동장),한양대정문앞,3436,10697,20160308
201512,2014,2014번(성수동~동대문운동장),한양대정문,7311,3140,20160308
201512,2014,2014번(성수동~동대문운동장),세왕병원,2585,2828,20160308
201512,2014,2014번(성수동~동대문운동장),행당동삼부아파트,2878,6071,20160308
201512,2014,2014번(성수동~동대문운동장),성동고등학교,4790,3456,20160308
201512,2014,2014번(성수동~동대문운동장),성동고등학교,4799,6527,20160308
201512,2014,2014번(성수동~동대문운동장),신당역.중앙시장앞,10145,5581,20160308
201512,2013,2013번(면목동~신당역),경성여객(종점가상),0,93,20160308
201512,2013,2013번(면목동~신당역),경성여객(기점가상),42,7,20160308
201512,2013,2013번(면목동~신당역),배봉산입구,1073,627,20160308
201512,2013,2013번(면목동~신당역),휘경공고.휘경주공아파트,1325,2999,20160308
201512,2013,2013번(면목동~신당역),코스모타워,3306,3739,20160308
201512,2013,2013번(면목동~신당역),마장동주민센타,1523,1463,20160308
201512,2013,2013번(면목동~신당역),상왕십리역,1109,2023,20160308
201512,2013,2013번(면목동~신당역),용마문화복지센터,7293,89,20160308
201512,2013,2013번(면목동~신당역),황학동롯데캐슬,3004,1210,20160308
201512,2013,2013번(면목동~신당역),한양대부속고등학교,7360,1045,20160308
201512,2013,2013번(면목동~신당역),휘경공고휘경주공아파트,2954,1824,20160308
201512,2013,2013번(면목동~신당역),텐즈힐아파트.청계벽산아파트,3409,1651,20160308
201512,2013,2013번(면목동~신당역),신답역명문예식장,1090,1598,20160308
201512,2013,2013번(면목동~신당역),마장역,5714,3103,20160308
201512,2013,2013번(면목동~신당역),마장동금호아파트,652,1038,20160308
201512,2013,2013번(면목동~신당역),한양대앞.한양시장,3432,1667,20160308
201512,2013,2013번(면목동~신당역),한양대부속고등학교,1850,3355,20160308
201512,2013,2013번(면목동~신당역),마장동금호아파트,1111,4536,20160308
201512,2013,2013번(면목동~신당역),성동노인복지관,2895,2285,20160308
201512,2013,2013번(면목동~신당역),마장역,1914,3273,20160308
201512,2013,2013번(면목동~신당역),마장동주민센터,2913,3516,20160308
201512,2013,2013번(면목동~신당역),신답역명문예식장,1217,2987,20160308
201512,2013,2013번(면목동~신당역),동대문어린이집,3120,2332,20160308
201512,2013,2013번(면목동~신당역),동대문중학교,2234,1976,20160308
201512,2013,2013번(면목동~신당역),장안동현대아파트앞,1822,4450,20160308
201512,2013,2013번(면목동~신당역),왕십리역,1717,4099,20160308
201512,2013,2013번(면목동~신당역),한양대앞,2272,2064,20160308
201512,2013,2013번(면목동~신당역),왕십리역,3078,1930,20160308
201512,2013,2013번(면목동~신당역),전농동SK아파트,2316,1881,20160308
201512,2013,2013번(면목동~신당역),전농사거리,3488,3848,20160308
201512,2013,2013번(면목동~신당역),대한노인회동대문구지회,1462,1864,20160308
201512,2013,2013번(면목동~신당역),동대문어린이집,2487,2647,20160308
201512,2013,2013번(면목동~신당역),왕십리2동주민센터,5257,2305,20160308
201512,2013,2013번(면목동~신당역),신당역.중앙시장앞,2470,3170,20160308
201512,2013,2013번(면목동~신당역),도로교통공단앞,279,2801,20160308
201512,2013,2013번(면목동~신당역),상왕십리역,743,1795,20160308
201512,2013,2013번(면목동~신당역),전농사거리,2159,2170,20160308
201512,2013,2013번(면목동~신당역),전농동SK아파트,4225,2622,20160308
201512,2013,2013번(면목동~신당역),배봉초등학교앞,6114,1692,20160308
201512,2013,2013번(면목동~신당역),서일대학교,4372,81,20160308
201512,2013,2013번(면목동~신당역),청계9가.비우당교,1602,361,20160308
201512,2013,2013번(면목동~신당역),청계8가.영도교,1416,2276,20160308
201512,2013,2013번(면목동~신당역),하나은행면목지점,2421,2643,20160308
201512,2013,2013번(면목동~신당역),서일대학교,54,3556,20160308
201512,2013,2013번(면목동~신당역),혜원여중고후문,8767,122,20160308
201512,2013,2013번(면목동~신당역),혜원여중고후문,23,6340,20160308
201512,2013,2013번(면목동~신당역),용마문화복지센터,9,3867,20160308
201512,2013,2013번(면목동~신당역),농협앞,2555,2992,20160308
201512,2013,2013번(면목동~신당역),농협앞,249,3718,20160308
201512,2013,2013번(면목동~신당역),면목역,3485,10901,20160308
201512,2013,2013번(면목동~신당역),지하철7호선면목역,11186,5856,20160308
201512,2013,2013번(면목동~신당역),면목복개천,196,4991,20160308
201512,2013,2013번(면목동~신당역),면목복개천,2767,505,20160308
201512,2013,2013번(면목동~신당역),하나은행면목지점,3855,1277,20160308
201512,2013,2013번(면목동~신당역),동서그랜드맨션,5848,1367,20160308
201512,2013,2013번(면목동~신당역),동서그랜드맨션,2887,5423,20160308
201512,2013,2013번(면목동~신당역),휘경여중고휘경주공아파트,3694,2654,20160308
201512,2013,2013번(면목동~신당역),휘경여중고휘경주공아파트앞,4510,3037,20160308
201512,2013,2013번(면목동~신당역),전농래미안크레시티아파트,3469,1950,20160308
201512,2013,2013번(면목동~신당역),성동공업고등학교앞,1992,4444,20160308
201512,2013,2013번(면목동~신당역),동대문중학교,1266,2380,20160308
201512,2013,2013번(면목동~신당역),세왕병원,1477,761,20160308
201512,2013,2013번(면목동~신당역),행당동삼부아파트,1641,2424,20160308
201512,2013,2013번(면목동~신당역),성동고등학교,1077,4615,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중화중학교삼거리,3582,3574,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중화중학교,1920,3097,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중곡동입구,4376,5022,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목본동파출소,1749,1450,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용암사입구,2054,2893,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목본동파출소,3361,2090,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),대원고교앞,2984,2915,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑구청사거리,6074,3341,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),성원아파트경남아너스빌앞,2629,1895,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),국민은행망우동지점,2281,3804,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중곡동종점,6860,2647,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),망우지구대,3353,1871,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),대원고교앞,5110,2897,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용암사입구,3545,2493,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목동,1689,3071,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목동,2105,1522,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용마산역,2993,3925,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용마산역,6271,3694,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용마폭포공원,1746,3224,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용마폭포공원,1330,2715,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목동대원칸타빌아파트,2155,1212,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목동금호어울림아파트,1248,1986,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면목동금호어울림아파트,2319,1281,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),용마한신아파트,1516,2330,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),혜원여중고후문,3474,3428,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),혜원여중고후문,3205,2974,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),동원시장,3094,2316,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),동원시장,2591,2703,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중화중학교.다문화가족지원센터,4779,2499,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면중초등학교,3753,2159,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),면중초등학교,2863,2831,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),상봉터미널,7428,2995,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),충무아트홀.스포츠센터.중부소방서,1267,3922,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),동대문역사문화공원,6044,8963,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),군자역5번출구.용마초등학교,10703,6382,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),군자역4번출구.용마초등학교,5256,4980,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중곡동입구삼거리,3442,7227,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중곡동입구,10026,10700,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신성시장앞,12743,6320,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신성시장,8197,9976,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중곡동종점,2942,6198,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑공영차고지(기점가상),44,16,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑공영차고지.신내역,1,222,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑공영차고지.신내역,853,39,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),코스모타워,3666,4217,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),동대문디자인플라자,3853,2096,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),서울의료원후문,31,183,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),서울의료원후문,314,16,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신내데시앙아파트후문,3,173,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신내데시앙아파트후문,659,8,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),서울기동대.광희초등학교,1590,225,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신내7단지아파트홈플러스,242,367,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),군자동주민센터앞,1419,2346,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),군자역먹자골목사거리,4002,3248,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신내9단지아파트.서울의료원,3083,5041,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),리버하우스,1652,1720,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),봉화산역3번출구,13445,959,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),제인한방병원,2299,2311,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),왕십리역,1564,5681,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),상봉터미널,3749,9284,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),세진약국앞,858,2847,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),우리은행화양동지점,5007,5213,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),리버하우스,1790,2090,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),왕십리역,6375,2178,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑소방서,47,93,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신내7단지아파트홈플러스,171,211,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑구청사거리,2456,4613,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),성원아파트경남아너스빌앞,2497,4470,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),국민은행망우동지점,6812,3519,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),왕십리2동주민센터,6481,2973,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),상왕십리역,2286,1745,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),도로교통공단앞,1328,599,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신당역.중앙시장앞,1231,3947,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),도로교통공단앞,346,3191,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),상왕십리역,724,1986,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑공영차고지,163,14,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑공영차고지,4,308,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),중랑공영차고지(가상),0,14,20160308
201512,2012,2012번(신내공영차고지~동대문역사문화공원),신내6단지,199,1448,20160308
